NAME,NAME_EN,NAME_RU,OSM_ID,Amount of,Employees,revenue in,amount o_1,employee i,revenue _1
Sant Martí Sarroca,,,"340445",30.000000000000000,87.000000000000000,13275370.443214002996683,1.000000000000000,35.000000000000000,4780174.040000000037253
Sant Llorenç Savall,,,"340439",43.000000000000000,145.000000000000000,17567097.650070007890463,3.000000000000000,29.000000000000000,5374552.168000000528991
Sant Martí d'Albars,,,"340442",3.000000000000000,9.000000000000000,2067473.437000003643334,2.000000000000000,8.000000000000000,2001283.930000003892928
Moià,,,"340374",55.000000000000000,412.000000000000000,184356293.289902567863464,4.000000000000000,6.000000000000000,240264.776111740997294
Sant Mateu de Bages,,,"340447",15.000000000000000,79.000000000000000,12103180.269372059032321,3.000000000000000,14.000000000000000,3516608.614000000059605
Montmajor,,,"340382",5.000000000000000,63.000000000000000,12652359.186323190107942,0.000000000000000,0.000000000000000,0.000000000000000
Mura,,,"340373",6.000000000000000,7.000000000000000,326259.711541266995482,2.000000000000000,2.000000000000000,150755.820000000006985
Sant Llorenç d'Hortons,,,"340441",26.000000000000000,158.000000000000000,21177477.313108768314123,7.000000000000000,44.000000000000000,7088082.599999999627471
Sant Julià de Vilatorta,,,"340438",16.000000000000000,62.000000000000000,6541612.656796525232494,2.000000000000000,3.000000000000000,134853.494368920015404
la Pobla de Claramunt,,,"340843",59.000000000000000,1156.000000000000000,370986139.261632621288300,13.000000000000000,372.000000000000000,75754527.510096222162247
Sant Martí de Tous,,,"340446",12.000000000000000,22.000000000000000,2201781.334049086086452,2.000000000000000,3.000000000000000,280307.739999999990687
Riells i Viabrea,,,"340543",1.000000000000000,1.000000000000000,51168.411999999996624,0.000000000000000,0.000000000000000,0.000000000000000
les Masies de Voltregà,,,"340696",48.000000000000000,486.000000000000000,111715414.891195729374886,5.000000000000000,82.000000000000000,16590293.182000000029802
Sant Julià de Cerdanyola,,,"341775",2.000000000000000,2.000000000000000,117357.918999999994412,0.000000000000000,0.000000000000000,0.000000000000000
Pontons,,,"340848",1.000000000000000,1.000000000000000,66189.506999999997788,0.000000000000000,0.000000000000000,0.000000000000000
Masquefa,,,"340791",47.000000000000000,388.000000000000000,187502558.217301994562149,8.000000000000000,75.000000000000000,30179614.335351575165987
Sant Martí Sesgueioles,,,"340448",2.000000000000000,2.000000000000000,124075.688000000009197,1.000000000000000,1.000000000000000,79804.600000000005821
Òrrius,,,"341417",4.000000000000000,7.000000000000000,321366.175999999977648,0.000000000000000,0.000000000000000,0.000000000000000
les Masies de Roda,,,"340697",11.000000000000000,38.000000000000000,11892474.683241588994861,1.000000000000000,1.000000000000000,63282.634111493993260
els Prats de Rei,,,"341047",10.000000000000000,72.000000000000000,8670217.780000001192093,0.000000000000000,0.000000000000000,0.000000000000000
Puig-reig,,,"341050",49.000000000000000,493.000000000000000,95956726.992179617285728,3.000000000000000,35.000000000000000,2199986.180235300213099
el Masnou,,,"340689",122.000000000000000,439.000000000000000,66963880.747130870819092,11.000000000000000,54.000000000000000,10515775.805035384371877
Prats de Lluçanès,,,"341046",25.000000000000000,53.000000000000000,5358131.819206031970680,0.000000000000000,0.000000000000000,0.000000000000000
Puigdàlber,,,"341051",6.000000000000000,56.000000000000000,9767947.220181820914149,1.000000000000000,18.000000000000000,2990642.568181820213795
Martorelles,,,"340908",81.000000000000000,2066.000000000000000,430045841.083840966224670,19.000000000000000,993.000000000000000,222458345.208808302879333
Sant Quintí de Mediona,,,"341330",22.000000000000000,329.000000000000000,63642459.368721075356007,2.000000000000000,157.000000000000000,56489739.140418395400047
Sant Feliu de Codines,,,"340975",37.000000000000000,97.000000000000000,18824883.466028708964586,4.000000000000000,4.000000000000000,397526.833999999973457
Manlleu,,,"340920",181.000000000000000,1125.000000000000000,186603175.113932788372040,28.000000000000000,253.000000000000000,48379666.370051026344299
Pujalt,,,"341053",1.000000000000000,2.000000000000000,62766.398000000001048,0.000000000000000,0.000000000000000,0.000000000000000
Premià de Mar,,,"341049",118.000000000000000,258.000000000000000,22905687.534293994307518,14.000000000000000,33.000000000000000,3389939.176933640148491
Barberà del Vallès,,,"341730",407.000000000000000,6859.000000000000000,1797462346.379007101058960,94.000000000000000,2756.000000000000000,846561459.090013146400452
